Concelho,lat,lon,time,thetao,heatspot_lat,heatspot_lon,geometry,nome_praia,min,max,min2,max2
Póvoa de Varzim,41.39412100000004,-8.77754299999998,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77754299999998, 41.394121)",Fragosinho (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Vila Nova de Gaia,41.08000000000004,-8.657219999999938,2026-08-15T20:00:00Z,17.6480003632605,41.08333,-8.66666698,"c(-8.65721999999994, 41.08)",Francelos (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila Nova de Gaia,41.07556000000005,-8.65749999999997,2026-08-15T20:00:00Z,17.6480003632605,41.08333,-8.66666698,"c(-8.65749999999997, 41.0755600000001)",Francemar (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Espinho,41.012609000000054,-8.645412999999962,2026-08-15T20:00:00Z,19.3580004444811,41,-8.63888931,"c(-8.64541299999996, 41.0126090000001)",Frente Azul Centro - Azul Norte e Azul Sul (Espinho),16.236385740691738,19.53640811192401,14.5863745550756,21.186419297540148
Espinho,41.014203000000066,-8.644969999999944,2026-08-15T20:00:00Z,19.3580004444811,41.02778,-8.63888931,"c(-8.64496999999994, 41.0142030000001)","Frente Azul Norte - Marbelo, Pop Norte e Pop Sul (Espinho)",16.236385740691738,19.53640811192401,14.5863745550756,21.186419297540148
Espinho,41.01074700000004,-8.64577799999995,2026-08-15T20:00:00Z,19.3580004444811,41,-8.63888931,"c(-8.64577799999995, 41.010747)",Frente Azul Sul - Seca e Costa Verde (Espinho),16.236385740691738,19.53640811192401,14.5863745550756,21.186419297540148
Matosinhos,41.25944000000004,-8.724999999999966,2026-08-15T20:00:00Z,18.0050003802171,41.25,-8.72222233,"c(-8.72499999999997, 41.25944)",Funtão (Matosinhos),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Ovar,40.87370600000003,-8.677552999999932,2026-08-15T20:00:00Z,19.3450004438637,40.88889,-8.66666698,"c(-8.67755299999993, 40.873706)",Furadouro (Ovar),17.10809625022428,19.612780980756348,15.855753884958244,20.865123346022383
São Roque do Pico,38.53558000000004,-28.335609999999974,2026-08-15T20:00:00Z,26.3546142578125,36.83334,-28.33333,"c(-28.33561, 38.53558)",Furna de Santo António (São Roque do Pico),22.357719670707837,23.53885452533968,21.767152243391912,24.129421952655605
Vila do Bispo,37.055000000000064,-8.854439999999954,2026-08-15T20:00:00Z,18.2820003933739,37.05556,-8.83333302,"c(-8.85443999999995, 37.0550000000001)",Furnas (Vila do Bispo),15.845464581492342,19.799676966209674,13.868358389133675,21.776783158568342
Odemira,37.716319000000055,-8.784174999999948,2026-08-15T20:00:00Z,18.3340003958438,37.72222,-8.77777767,"c(-8.78417499999995, 37.7163190000001)",Furnas Mar (Odemira),15.266006629390473,18.87674116879075,13.460639359690335,20.682108438490893
Olhão,37.042260000000056,-7.744339999999966,2026-08-15T20:00:00Z,21.7710005590925,37.02778,-7.75,"c(-7.74433999999997, 37.0422600000001)",Fuseta - Mar (Olhão),17.480218366866982,21.969084281063207,15.235785409768871,24.213517238161316
Matosinhos,41.19604000000004,-8.710049999999967,2026-08-15T20:00:00Z,18.1920003890991,41.19444,-8.72222233,"c(-8.71004999999997, 41.19604)",Fuzelhas (Matosinhos),16.347824197192118,19.712389209305208,14.665541691135571,21.394671715361753
Vila Real de Santo António,37.14918400000005,-7.551728999999966,2026-08-15T20:00:00Z,21.8600005633198,37.13889,-7.55555534,"c(-7.55172899999997, 37.149184)",Fábrica - Mar (Vila Real de Santo António),19.678699669459775,23.788902019904086,17.623598494237616,25.844003195126245
Torres Vedras,39.13930800000003,-9.380843999999968,2026-08-15T20:00:00Z,16.8370003247401,39.13889,-9.38888931,"c(-9.38084399999997, 39.139308)",Física-Santa Cruz (Torres Vedras),14.781596172436561,17.92649351162505,13.209147502842317,19.498942181219295
Setúbal,38.48377000000005,-8.968846999999926,2026-08-15T20:00:00Z,19.8910004697973,38.47222,-8.97222233,"c(-8.96884699999993, 38.48377)",Galapinhos (Setúbal),15.723723778862688,18.214409067071113,14.478381134758473,19.459751711175326
Setúbal,38.484623000000056,-8.964640999999972,2026-08-15T20:00:00Z,19.8910004697973,38.47222,-8.97222233,"c(-8.96464099999997, 38.4846230000001)",Galapos (Setúbal),15.723723778862688,18.214409067071113,14.478381134758473,19.459751711175326
Santa Cruz,32.64083000000005,-16.832779999999957,2026-08-15T20:00:00Z,25.5970007408177,32.63889,-16.83333,"c(-16.83278, 32.6408300000001)",Galo Mar (Santa Cruz),23.00461762461801,24.1896307934762,22.41211104018892,24.782137377905293
Grândola,38.204233000000045,-8.776486999999975,2026-08-15T20:00:00Z,20.3260004904587,38.19444,-8.77777767,"c(-8.77648699999997, 38.204233)",Galé - Fontaínhas (Grândola),15.671603404002013,18.533420259206125,14.240694976399956,19.96432868680818
Albufeira,37.08014000000003,-8.315989999999942,2026-08-15T20:00:00Z,19.7850004647626,37.08333,-8.33333302,"c(-8.31598999999994, 37.08014)",Galé - Leste (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Albufeira,37.08335000000005,-8.320859999999925,2026-08-15T20:00:00Z,19.7850004647626,37.08333,-8.33333302,"c(-8.32085999999993, 37.0833500000001)",Galé - Oeste (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Peniche,39.36465000000004,-9.372466999999972,2026-08-15T20:00:00Z,16.0000002849847,39.36111,-9.36111069,"c(-9.37246699999997, 39.36465)",Gambôa (Peniche),15.344427726856281,18.88619076515375,13.573546207707547,20.657072284302483
Santa Cruz,32.63826000000006,-16.852799999999945,2026-08-15T20:00:00Z,25.7430007477524,32.63889,-16.86111,"c(-16.8527999999999, 32.6382600000001)",Garajau (Santa Cruz),23.00461762461801,24.1896307934762,22.41211104018892,24.782137377905293
Loulé,37.03992000000005,-8.051489999999944,2026-08-15T20:00:00Z,21.1290005285991,37.02778,-8.05555534,"c(-8.05148999999994, 37.0399200000001)",Garrão - Nascente (Loulé),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Loulé,37.04328000000004,-8.057129999999972,2026-08-15T20:00:00Z,21.1290005285991,37.05556,-8.05555534,"c(-8.05712999999997, 37.04328)",Garrão - Poente (Loulé),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Porto,41.156123000000036,-8.681735999999944,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.68173599999994, 41.156123)",Gondarém (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Funchal,32.63640000000004,-16.934699999999964,2026-08-15T20:00:00Z,25.905000755447,32.63889,-16.94444,"c(-16.9347, 32.6364)",Gorgulho (Funchal),23.135415648333833,24.281054044683138,22.562596450159184,24.853873242857787
Sintra,38.81458800000007,-9.47724299999993,2026-08-15T20:00:00Z,17.2840003459714,38.83333,-9.47222233,"c(-9.47724299999993, 38.8145880000001)",Grande Norte (Sintra),15.146941948482702,18.020369021758565,13.710228411844769,19.4570825583965
Sintra,38.811582000000044,-9.479649999999936,2026-08-15T20:00:00Z,17.2830003459239,38.80556,-9.5,"c(-9.47964999999994, 38.811582)",Grande Sul (Sintra),15.146941948482702,18.020369021758565,13.710228411844769,19.4570825583965
Sines,37.855819000000054,-8.793439999999975,2026-08-15T20:00:00Z,18.043000382022,37.86111,-8.80555534,"c(-8.79343999999998, 37.8558190000001)",Grande de Porto Covo (Sines),15.149058837170264,18.791875733034544,13.327650389238123,20.613284180966687
Vila Nova de Gaia,41.04000000000008,-8.650279999999952,2026-08-15T20:00:00Z,19.3580004444811,41.02778,-8.63888931,"c(-8.65027999999995, 41.0400000000001)",Granja (Vila Nova de Gaia),16.236385740691738,19.53640811192401,14.5863745550756,21.186419297540148
Cascais,38.73067400000008,-9.474901999999929,2026-08-15T20:00:00Z,16.6360003151931,38.72222,-9.47222233,"c(-9.47490199999993, 38.7306740000001)",Guincho (Cascais),15.032209982896466,17.84509235288047,13.625768797904463,19.251533537872476
Torres Vedras,39.13431200000008,-9.384397999999976,2026-08-15T20:00:00Z,16.8370003247401,39.13889,-9.38888931,"c(-9.38439799999998, 39.1343120000001)",Guincho-Santa Cruz (Torres Vedras),14.781596172436561,17.92649351162505,13.209147502842317,19.498942181219295
Porto,41.16056000000003,-8.68638999999996,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.68638999999996, 41.16056)",Homem do Leme (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Póvoa de Varzim,41.39182500000004,-8.775281999999947,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77528199999995, 41.391825)",Hotel (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Tavira,37.10979000000003,-7.6198499999999285,2026-08-15T20:00:00Z,21.8090005608974,37.11111,-7.61111116,"c(-7.61984999999993, 37.10979)",Ilha de Tavira - Mar (Tavira),17.92548937336185,22.66097999524753,15.55774406241901,25.028725306190367
Faro,36.976000000000056,-7.861399999999946,2026-08-15T20:00:00Z,21.4380005432758,36.97222,-7.86111116,"c(-7.86139999999995, 36.9760000000001)",Ilha do Farol - Mar Nascente (Faro),18.24967464424692,22.072050458914216,16.338486736913268,23.983238366247868
Faro,36.974500000000035,-7.863599999999963,2026-08-15T20:00:00Z,24.5145778656006,36.83334,-25.08333,"c(-7.86359999999996, 36.9745)",Ilha do Farol - Mar Poente (Faro),18.24967464424692,22.072050458914216,16.338486736913268,23.983238366247868
Sines,37.829026000000056,-8.790937999999926,2026-08-15T20:00:00Z,18.0400003818795,37.83333,-8.80555534,"c(-8.79093799999993, 37.8290260000001)",Ilha do Pessegueiro (Sines),15.149058837170264,18.791875733034544,13.327650389238123,20.613284180966687
Vila Franca do Campo,37.705760000000055,-25.443389999999965,2026-08-15T20:00:00Z,25.194917678833,36.83334,-25.41666,"c(-25.44339, 37.7057600000001)",Ilhéu de Vila Franca do Campo (Vila Franca do Campo),22.64977202778861,24.146743625919516,21.90128622872316,24.89522942498497
Albufeira,37.085480000000075,-8.243029999999976,2026-08-15T20:00:00Z,19.8750004690373,37.08333,-8.25,"c(-8.24302999999998, 37.0854800000001)",Inatel - Albufeira (Albufeira),16.932491945227746,21.07510661123667,14.861184612223287,23.14641394424113
Almada,38.59969300000006,-9.21042499999993,2026-08-15T20:00:00Z,18.3640003972687,38.61111,-9.22222233,"c(-9.21042499999993, 38.5996930000001)",Infante (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Porto,41.15180900000007,-8.678338999999937,2026-08-15T20:00:00Z,17.4650003545685,41.13889,-8.66666698,"c(-8.67833899999994, 41.1518090000001)",Ingleses (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Vila do Bispo,37.04616000000004,-8.879029999999943,2026-08-15T20:00:00Z,18.2470003917115,37.02778,-8.88888931,"c(-8.87902999999994, 37.04616)",Ingrina (Vila do Bispo),15.690262630385208,19.322100151629247,13.874343869763187,21.13801891225127
Vagos,40.55187100000006,-8.774583999999948,2026-08-15T20:00:00Z,19.1700004355516,40.55556,-8.77777767,"c(-8.77458399999995, 40.5518710000001)",Labrego (Vagos),16.016881128847317,18.896688545026436,14.57697742075776,20.33659225311599
Vila do Conde,41.27444000000003,-8.728609999999946,2026-08-15T20:00:00Z,17.7020003658254,41.27778,-8.72222233,"c(-8.72860999999995, 41.27444)",Labruge (Vila do Conde),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Póvoa de Varzim,41.38913700000006,-8.775189999999952,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77518999999995, 41.3891370000001)",Lada I (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Póvoa de Varzim,41.38832300000007,-8.774940999999956,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77494099999996, 41.3883230000001)",Lada II (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Vila do Conde,41.34436900000003,-8.754618999999934,2026-08-15T20:00:00Z,17.4530003539985,41.33333,-8.75,"c(-8.75461899999993, 41.344369)",Ladeira (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Vila do Conde,41.30077200000005,-8.737551999999937,2026-08-15T20:00:00Z,17.4530003539985,41.30556,-8.75,"c(-8.73755199999994, 41.3007720000001)",Laderça (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Póvoa de Varzim,41.39319900000004,-8.776722999999947,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77672299999995, 41.393199)",Lagoa (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Póvoa de Varzim,41.39065700000003,-8.774727999999925,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.77472799999993, 41.390657)",Lagoa II (Póvoa de Varzim),15.137860442260331,18.361249394315244,13.526165966232874,19.972943870342704
Sesimbra,38.50896700000004,-9.176695999999936,2026-08-15T20:00:00Z,18.4070003993111,38.5,-9.19444466,"c(-9.17669599999994, 38.508967)",Lagoa de Albufeira (Sesimbra),16.191858671892298,18.285567303104827,15.145004356286034,19.33242161871109
Sesimbra,38.50647300000003,-9.183370999999966,2026-08-15T20:00:00Z,18.4070003993111,38.5,-9.19444466,"c(-9.18337099999997, 38.506473)",Lagoa de Albufeira-Mar (Sesimbra),16.191858671892298,18.285567303104827,15.145004356286034,19.33242161871109
Porto Moniz,32.826670000000036,-17.114169999999945,2026-08-15T20:00:00Z,23.7750006542774,32.83333,-17.11111,"c(-17.1141699999999, 32.82667)",Laje (Porto Moniz),22.367480076189885,23.707805645078288,21.69731729174568,24.377968429522493
Lajes do Pico,38.39094000000006,-28.251819999999952,2026-08-15T20:00:00Z,26.3225173950195,36.83334,-28.25,"c(-28.25182, 38.3909400000001)",Lajes - Maré (Lajes do Pico),22.817959665246697,24.380615551497918,22.036631722121086,25.16194349462353
Vila Nova de Gaia,41.128592000000026,-8.668165999999928,2026-08-15T20:00:00Z,17.4650003545685,41.13889,-8.66666698,"c(-8.66816599999993, 41.128592)",Lavadores (Vila Nova de Gaia),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Figueira da Foz,40.05761000000007,-8.890876999999932,2026-08-15T20:00:00Z,19.0460004296619,40.05556,-8.88888931,"c(-8.89087699999993, 40.0576100000001)",Leirosa (Figueira da Foz),15.80018792310052,18.925562776335067,14.237500496483246,20.48825020295234
Matosinhos,41.19083000000006,-8.706939999999975,2026-08-15T20:00:00Z,18.1920003890991,41.19444,-8.72222233,"c(-8.70693999999997, 41.1908300000001)",Leça da Palmeira (Matosinhos),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Funchal,32.635560000000055,-16.93193999999994,2026-08-15T20:00:00Z,25.905000755447,32.63889,-16.94444,"c(-16.9319399999999, 32.6355600000001)",Lido-Complexo Balnear (Funchal),23.135415648333833,24.281054044683138,22.562596450159184,24.853873242857787
Vila Real de Santo António,37.16528000000005,-7.5133299999999394,2026-08-15T20:00:00Z,21.8230005615624,37.16667,-7.5,"c(-7.51332999999994, 37.1652800000001)",Lota (Vila Real de Santo António),19.678699669459775,23.788902019904086,17.623598494237616,25.844003195126245
Póvoa de Varzim,41.37869100000006,-8.769071999999937,2026-08-15T20:00:00Z,16.9490003300598,41.38889,-8.77777767,"c(-8.76907199999994, 41.3786910000001)",Loulé (Póvoa de Varzim),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Loulé,37.055540000000065,-8.078159999999968,2026-08-15T20:00:00Z,20.9160005184822,37.05556,-8.08333302,"c(-8.07815999999997, 37.0555400000001)",Loulé Velho (Loulé),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Ponta do Sol,32.679310000000044,-17.086829999999964,2026-08-15T20:00:00Z,25.7870007498423,32.66667,-17.08333,"c(-17.08683, 32.67931)",Lugar de Baixo (Ponta do Sol),23.063787664583458,24.210463630873903,22.490449681438236,24.783801614019126
Lagos,37.08635000000004,-8.72637999999995,2026-08-15T20:00:00Z,18.5370004054857,37.08333,-8.72222233,"c(-8.72637999999995, 37.08635)",Luz (Lagos),15.845464581492342,19.799676966209674,13.868358389133675,21.776783158568342
Porto,41.152896000000055,-8.679452999999967,2026-08-15T20:00:00Z,17.4650003545685,41.13889,-8.66666698,"c(-8.67945299999997, 41.1528960000001)",Luz (Porto),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Vila do Conde,41.36076600000007,-8.758550999999954,2026-08-15T20:00:00Z,16.9490003300598,41.36111,-8.75,"c(-8.75855099999995, 41.3607660000001)",Luzimar (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Alcobaça,39.653567000000066,-9.06983299999996,2026-08-15T20:00:00Z,18.1500003871042,39.66667,-9.08333302,"c(-9.06983299999996, 39.6535670000001)",Légua (Alcobaça),16.385251584990804,19.386263531932023,14.884745611520199,20.88676950540263
Madalena,38.53401000000008,-28.53448999999995,2026-08-15T20:00:00Z,26.4481773376465,36.83334,-28.5,"c(-28.5344899999999, 38.5340100000001)",Madalena (Madalena),22.616239663434193,23.984074251648835,21.932322369326872,24.667991545756156
Vila Nova de Gaia,41.10306000000003,-8.662219999999934,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66221999999993, 41.10306)",Madalena Norte (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila Nova de Gaia,41.09972000000005,-8.660829999999976,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66082999999998, 41.09972)",Madalena Sul (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Ponta do Sol,32.70306000000005,-17.13860999999997,2026-08-15T20:00:00Z,25.8490007527871,32.69444,-17.13889,"c(-17.13861, 32.7030600000001)",Madalena do Mar (Ponta do Sol),23.079535405793948,24.209804970839876,22.514400623270983,24.77493975336284
Sintra,38.863608000000056,-9.449566999999945,2026-08-15T20:00:00Z,17.2840003459714,38.86111,-9.44444466,"c(-9.44956699999994, 38.8636080000001)",Magoito (Sintra),15.146941948482702,18.020369021758565,13.710228411844769,19.4570825583965
Vila do Porto,36.93911000000003,-25.014059999999972,2026-08-15T20:00:00Z,24.3996601104736,36.83334,-25,"c(-25.01406, 36.93911)",Maia (Vila do Porto),23.269761981008525,24.33844904172153,22.735418450652023,24.87279257207803
Machico,32.76771000000008,-16.82108999999997,2026-08-15T20:00:00Z,24.2300006758887,32.77778,-16.80556,"c(-16.82109, 32.7677100000001)",Maiata (Machico),22.41961882858915,23.60308355684812,21.827886464459667,24.194815920977604
Odemira,37.78386400000005,-8.801332999999943,2026-08-15T20:00:00Z,18.0010003800271,37.77778,-8.80555534,"c(-8.80133299999994, 37.7838640000001)",Malhão Norte (Odemira),15.266006629390473,18.87674116879075,13.460639359690335,20.682108438490893
Odemira,37.78025000000008,-8.801777999999956,2026-08-15T20:00:00Z,18.0010003800271,37.77778,-8.80555534,"c(-8.80177799999996, 37.7802500000001)",Malhão Sul (Odemira),15.266006629390473,18.87674116879075,13.460639359690335,20.682108438490893
Lajes do Pico,38.410836000000074,-28.036596999999972,2026-08-15T20:00:00Z,26.2152938842773,36.83334,-28,"c(-28.036597, 38.4108360000001)",Manhenha (Lajes do Pico),22.4219071912399,23.891405198003202,21.687158187858248,24.626154201384853
Vila Real de Santo António,37.16333000000003,-7.517499999999927,2026-08-15T20:00:00Z,21.8230005615624,37.16667,-7.5,"c(-7.51749999999993, 37.16333)",Manta Rota (Vila Real de Santo António),19.678699669459775,23.788902019904086,17.623598494237616,25.844003195126245
Albufeira,37.076460000000054,-8.309659999999951,2026-08-15T20:00:00Z,19.7850004647626,37.08333,-8.33333302,"c(-8.30965999999995, 37.0764600000001)",Manuel Lourenço (Albufeira),16.75392633316627,20.850232548963376,14.705773225267714,22.898385656861933
Vila Nova de Gaia,41.05833000000007,-8.656939999999963,2026-08-15T20:00:00Z,17.8900003747549,41.05556,-8.66666698,"c(-8.65693999999996, 41.0583300000001)",Mar e Sol (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila do Conde,41.361365000000035,-8.759555999999975,2026-08-15T20:00:00Z,16.9490003300598,41.36111,-8.75,"c(-8.75955599999998, 41.361365)",Mar e Sol (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Vila Nova de Gaia,41.106048000000044,-8.662690999999938,2026-08-15T20:00:00Z,17.4800003552809,41.11111,-8.66666698,"c(-8.66269099999994, 41.106048)",Marbelo (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila do Bispo,37.00503000000003,-8.939859999999953,2026-08-15T20:00:00Z,18.0690003832569,37,-8.94444466,"c(-8.93985999999995, 37.00503)",Mareta (Vila do Bispo),15.690262630385208,19.322100151629247,13.874343869763187,21.13801891225127
Albufeira,37.088970000000074,-8.20082999999994,2026-08-15T20:00:00Z,20.1390004815767,37.08333,-8.19444466,"c(-8.20082999999994, 37.0889700000001)",Maria Luísa (Albufeira),17.215694489129532,21.35524030098847,15.145921583200066,23.42501320691794
Portimão,37.11504000000008,-8.528069999999957,2026-08-15T20:00:00Z,19.1620004351716,37.11111,-8.52777767,"c(-8.52806999999996, 37.1150400000001)",Marina de Portimão (Portimão),16.596992267869815,20.473014290038392,14.658981256785523,22.411025301122685
Lagoa,37.08957000000004,-8.412859999999966,2026-08-15T20:00:00Z,19.3330004432937,37.08333,-8.41666698,"c(-8.41285999999997, 37.08957)",Marinha (Lagoa),16.667652431124054,20.66642023128064,14.668268531045758,22.665804131358936
Matosinhos,41.23500000000007,-8.723609999999951,2026-08-15T20:00:00Z,18.0050003802171,41.22222,-8.72222233,"c(-8.72360999999995, 41.2350000000001)",Marreco (Matosinhos),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Vila do Bispo,37.019780000000026,-8.924669999999935,2026-08-15T20:00:00Z,18.2470003917115,37,-8.91666698,"c(-8.92466999999994, 37.01978)",Martinhal (Vila do Bispo),15.690262630385208,19.322100151629247,13.874343869763187,21.13801891225127
Almada,38.623110000000054,-9.224472999999932,2026-08-15T20:00:00Z,18.3640003972687,38.61111,-9.22222233,"c(-9.22447299999993, 38.6231100000001)",Mata (Almada),16.412893281483946,18.354311442909122,15.44218420077136,19.32502052362171
Matosinhos,41.176855000000046,-8.692024999999944,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.69202499999994, 41.176855)",Matosinhos Centro (Matosinhos),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Matosinhos,41.179358000000036,-8.69428899999997,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.69428899999997, 41.179358)",Matosinhos Norte (Matosinhos),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Matosinhos,41.174506000000065,-8.690101999999968,2026-08-15T20:00:00Z,18.2180003903341,41.16667,-8.69444466,"c(-8.69010199999997, 41.1745060000001)",Matosinhos Sul (Matosinhos),15.911710970211692,19.14438169893729,14.295375605848893,20.76071706330009
Sintra,38.825762000000054,-9.470496999999966,2026-08-15T20:00:00Z,17.2840003459714,38.83333,-9.47222233,"c(-9.47049699999997, 38.8257620000001)",Maçãs (Sintra),15.146941948482702,18.020369021758565,13.710228411844769,19.4570825583965
Peniche,39.34535500000004,-9.364404999999977,2026-08-15T20:00:00Z,16.0000002849847,39.33333,-9.36111069,"c(-9.36440499999998, 39.345355)",Medão-Supertubos (Peniche),15.344427726856281,18.88619076515375,13.573546207707547,20.657072284302483
Ílhavo,40.64268400000003,-8.74857099999997,2026-08-15T20:00:00Z,19.0870004316093,40.63889,-8.75,"c(-8.74857099999997, 40.642684)",Meia Laranja (Ílhavo),15.922302654698774,18.919968165213756,14.423469899441283,20.418800920471245
Lagos,37.11417000000006,-8.651617999999928,2026-08-15T20:00:00Z,18.5160004044883,37.11111,-8.63888931,"c(-8.65161799999993, 37.1141700000001)",Meia Praia (Lagos),16.214611793780296,19.951259663712538,14.346287858814174,21.819583598678662
Lagoa,37.10478000000006,-8.665232999999944,2026-08-15T20:00:00Z,18.5160004044883,37.08333,-8.66666698,"c(-8.66523299999994, 37.1047800000001)",Meia Praia Poente (Lagoa),16.214611793780296,19.951259663712538,14.346287858814174,21.819583598678662
Grândola,38.128955000000076,-8.79173099999997,2026-08-15T20:00:00Z,20.3580004919786,38.13889,-8.80555534,"c(-8.79173099999997, 38.1289550000001)",Melides (Grândola),15.671603404002013,18.533420259206125,14.240694976399956,19.96432868680818
Matosinhos,41.230560000000025,-8.721939999999961,2026-08-15T20:00:00Z,18.0050003802171,41.22222,-8.72222233,"c(-8.72193999999996, 41.23056)",Memória (Matosinhos),15.94541980583304,19.47596885767807,14.180145279910525,21.241243383600583
Ponta Delgada,37.75064000000003,-25.625269999999944,2026-08-15T20:00:00Z,25.4610176086426,36.83334,-25.66666,"c(-25.6252699999999, 37.75064)",Milícias (Ponta Delgada),22.79153705958627,24.228321765833364,22.07314470646272,24.946714118956912
Vila do Conde,41.30945100000008,-8.74039799999997,2026-08-15T20:00:00Z,17.4530003539985,41.30556,-8.75,"c(-8.74039799999997, 41.3094510000001)",Mindelo (Vila do Conde),15.632143067483932,19.02198406533134,13.93722256856023,20.71690456425504
Mira,40.45191900000003,-8.805749999999932,2026-08-15T20:00:00Z,18.4940004034434,40.44444,-8.80555534,"c(-8.80574999999993, 40.451919)",Mira Centro - UB7-10 (Mira),15.63163245859024,18.575273388615337,14.159811993577692,20.047093853627885
Mira,40.45566900000006,-8.804093999999964,2026-08-15T20:00:00Z,18.4940004034434,40.44444,-8.80555534,"c(-8.80409399999996, 40.4556690000001)",Mira Norte - UB1-6 (Mira),15.63163245859024,18.575273388615337,14.159811993577692,20.047093853627885
Mira,40.44759200000004,-8.807271999999955,2026-08-15T20:00:00Z,18.4940004034434,40.44444,-8.80555534,"c(-8.80727199999995, 40.447592)",Mira Sul (Mira),15.63163245859024,18.575273388615337,14.159811993577692,20.047093853627885
Vila Nova de Gaia,41.067656000000056,-8.657680999999968,2026-08-15T20:00:00Z,17.8900003747549,41.05556,-8.66666698,"c(-8.65768099999997, 41.0676560000001)",Miramar Norte (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Vila Nova de Gaia,41.06618600000007,-8.657292999999981,2026-08-15T20:00:00Z,17.8900003747549,41.05556,-8.66666698,"c(-8.65729299999998, 41.0661860000001)",Miramar Sul (Vila Nova de Gaia),16.05835145001122,19.21721824105661,14.478918054488528,20.796651636579302
Torres Vedras,39.14290200000005,-9.377308999999968,2026-08-15T20:00:00Z,16.8370003247401,39.13889,-9.38888931,"c(-9.37730899999997, 39.142902)",Mirante-Santa Cruz (Torres Vedras),14.781596172436561,17.92649351162505,13.209147502842317,19.498942181219295
Sesimbra,38.48969200000005,-9.184582999999975,2026-08-15T20:00:00Z,18.4070003993111,38.5,-9.19444466,"c(-9.18458299999998, 38.489692)",Moinho de Baixo-Meco (Sesimbra),16.191858671892298,18.285567303104827,15.145004356286034,19.33242161871109
Cascais,38.70166100000006,-9.410003999999958,2026-08-15T20:00:00Z,16.8320003245026,38.69444,-9.41666698,"c(-9.41000399999996, 38.7016610000001)",Moitas - Estoril (Cascais),15.112335210042279,17.739079193470577,13.798963218328131,19.052451185184726
